Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
23,862.14,1.950,-12.050,6.9970325220502e+01,2.2240,67.7101,0.4087,14.7506,0.5098,0.0000,1.1404,0.1079,0.6486,0.0000,0.0000,2.6472,3.8964,3.0026,0.2182,4.9595,0.0000,0.0000,0.0000,0.0000,-1.1564343886218e+03,-9.4337518791086e+02,1.8766948969852e+02,3.1461514857597e+01,9.6970404206487e+01,5.2337948e-01,5.2426616e-02,1.8843468e-03,3.6836550e-03,4.7387436e+00,2.5275677e-02,2.4750031e-03,8.9453871e-03,2.1694534e+00,9.5696754e-01,2.7025897e-02,3.5103419e-06,5.5680053e-03,2.9553318e-01,6.6058066e-01,4.0683626e-01,4.0683626e-01,4.0683626e-01,2.3037531e-01,5.1031,3.0034838644506e+01,2.8009,-4.7231463510267e+02,-3.9892835224596e+02,6.4641030326952e+01,1.0723192963487e+01,3.5622784365599e+01,-1.6287490237244e+03,-1.3423035401568e+03, 2.5231052002547e+02, 4.2184707821084e+01, 1.3259318857209e+02, 5.0265857233286e-03,-5.7525068281819e-04, 1.1915658500345e-04, 1.3636474270676e-05, 4.7206448879910e-03,-5.5954231664969e-04, 1.5004506011099e-04, 1.7784976953027e-05
24,862.14,1.950,-12.050,6.9971178321660e+01,2.2240,67.7099,0.4087,14.7506,0.5098,0.0000,1.1405,0.1079,0.6486,0.0000,0.0000,2.6472,3.8964,3.0026,0.2182,4.9595,0.0000,0.0000,0.0000,0.0000,-1.1564487564696e+03,-9.4338594994783e+02,1.8767191687362e+02,3.1461865344948e+01,9.6971628786812e+01,5.2337859e-01,5.2426025e-02,1.8844085e-03,3.6837228e-03,4.7387431e+00,2.5276348e-02,2.4749779e-03,8.9456055e-03,2.1694585e+00,9.5697144e-01,2.7026413e-02,3.5105626e-06,5.5680645e-03,2.9552655e-01,6.6058371e-01,4.0684051e-01,4.0684051e-01,4.0684051e-01,2.3037023e-01,5.1031,3.0033985287727e+01,2.8009,-4.7230140624536e+02,-3.9891677593865e+02,6.4639316751495e+01,1.0722881636002e+01,3.5621783352327e+01,-1.6287501627149e+03,-1.3423027258865e+03, 2.5231123362512e+02, 4.2184746980951e+01, 1.3259341213914e+02, 5.0266042702547e-03,-5.7525392624582e-04, 1.1915691405058e-04, 1.3636538498277e-05, 4.7206723352202e-03,-5.5954605841499e-04, 1.5004426099542e-04, 1.7784897757336e-05
25,861.86,1.900,-12.060,7.0011731059590e+01,2.2222,67.7144,0.4071,14.7501,0.5095,0.0000,1.1384,0.1078,0.6520,0.0000,0.0000,2.6456,3.8989,3.0015,0.2180,4.9566,0.0000,0.0000,0.0000,0.0000,-1.1572382950435e+03,-9.4411845814472e+02,1.8776882723914e+02,3.1505734882243e+01,9.7036054597045e+01,5.2342524e-01,5.2265145e-02,1.8832917e-03,3.6814734e-03,4.7482607e+00,2.5246538e-02,2.4759103e-03,8.9961332e-03,2.1721365e+00,9.5795934e-01,2.7019336e-02,3.5072506e-06,5.5654945e-03,2.9596401e-01,6.6089227e-01,4.0711931e-01,4.0711931e-01,4.0711931e-01,2.3032660e-01,5.1068,2.9993899908920e+01,2.8010,-4.7165919644436e+02,-3.9840275035022e+02,6.4542452598349e+01,1.0708361725396e+01,3.5570896545189e+01,-1.6288974914878e+03,-1.3425212084949e+03, 2.5231127983749e+02, 4.2214096607639e+01, 1.3260695114223e+02, 5.0413345926209e-03,-5.7843366114080e-04, 1.1942301263670e-04, 1.3702381612405e-05, 4.7359799679002e-03,-5.6274824759615e-04, 1.5032120296834e-04, 1.7861771823431e-05
26,861.87,1.900,-12.060,7.0012605284516e+01,2.2222,67.7143,0.4071,14.7502,0.5095,0.0000,1.1384,0.1078,0.6520,0.0000,0.0000,2.6457,3.8990,3.0015,0.2180,4.9565,0.0000,0.0000,0.0000,0.0000,-1.1572530206814e+03,-9.4412948919211e+02,1.8777131451961e+02,3.1506094217136e+01,9.7037309629317e+01,5.2342433e-01,5.2264545e-02,1.8833548e-03,3.6815428e-03,4.7482600e+00,2.5247224e-02,2.4758844e-03,8.9963580e-03,2.1721418e+00,9.5796332e-01,2.7019866e-02,3.5074765e-06,5.5655551e-03,2.9595720e-01,6.6089539e-01,4.0712367e-01,4.0712367e-01,4.0712367e-01,2.3032140e-01,5.1068,2.9993025422673e+01,2.8010,-4.7164563763415e+02,-3.9839088507073e+02,6.4540696597521e+01,1.0708042674882e+01,3.5569870720008e+01,-1.6288986583156e+03,-1.3425203742628e+03, 2.5231201111713e+02, 4.2214136892018e+01, 1.3260718034932e+02, 5.0413535900780e-03,-5.7843699644075e-04, 1.1942334869889e-04, 1.3702447545484e-05, 4.7360080841470e-03,-5.6275209355359e-04, 1.5032038092399e-04, 1.7861690175722e-05
27,861.58,1.850,-12.071,7.0053478359708e+01,2.2204,67.7187,0.4055,14.7498,0.5091,0.0000,1.1364,0.1077,0.6554,0.0000,0.0000,2.6441,3.9015,3.0003,0.2179,4.9536,0.0000,0.0000,0.0000,0.0000,-1.1580479452572e+03,-9.4486681032219e+02,1.8786895158989e+02,3.1550249878041e+01,9.7102204420743e+01,5.2347066e-01,5.2103739e-02,1.8822437e-03,3.6792735e-03,4.7578405e+00,2.5217249e-02,2.4768160e-03,9.0471737e-03,2.1748369e+00,9.5895713e-01,2.7012944e-02,3.5041721e-06,5.5629795e-03,2.9639707e-01,6.6120665e-01,4.0740471e-01,4.0740471e-01,4.0740471e-01,2.3027709e-01,5.1106,2.9952619344449e+01,2.8010,-4.7099792035767e+02,-3.9787218891857e+02,6.4443106112070e+01,1.0693398176593e+01,3.5518588437601e+01,-1.6290458656148e+03,-1.3427389992408e+03, 2.5231205770196e+02, 4.2243648054635e+01, 1.3262079285834e+02, 5.0561906834069e-03,-5.8162759650692e-04, 1.1969114686467e-04, 1.3768403613123e-05, 4.7514258925695e-03,-5.6596535788050e-04, 1.5059867706076e-04, 1.7938538048613e-05
28,861.59,1.850,-12.070,7.0054374063269e+01,2.2204,67.7185,0.4055,14.7498,0.5091,0.0000,1.1364,0.1077,0.6554,0.0000,0.0000,2.6441,3.9015,3.0003,0.2179,4.9536,0.0000,0.0000,0.0000,0.0000,-1.1580630347667e+03,-9.4487811498550e+02,1.8787149998584e+02,3.1550618214991e+01,9.7103490421926e+01,5.2346972e-01,5.2103130e-02,1.8823084e-03,3.6793446e-03,4.7578397e+00,2.5217951e-02,2.4767894e-03,9.0474050e-03,2.1748422e+00,9.5896118e-01,2.7013487e-02,3.5044031e-06,5.5630415e-03,2.9639008e-01,6.6120984e-01,4.0740917e-01,4.0740917e-01,4.0740917e-01,2.3027176e-01,5.1105,2.9951723373801e+01,2.8010,-4.7098402596855e+02,-3.9786002973342e+02,6.4441306973080e+01,1.0693071272973e+01,3.5517537382670e+01,-1.6290470607353e+03,-1.3427381447189e+03, 2.5231280695892e+02, 4.2243689487964e+01, 1.3262102780460e+02, 5.0562101386716e-03,-5.8163102558470e-04, 1.1969149001799e-04, 1.3768471282567e-05, 4.7514546887059e-03,-5.6596931014050e-04, 1.5059783159647e-04, 1.7938453892849e-05
29,861.30,1.800,-12.081,7.0095567658596e+01,2.2186,67.7229,0.4039,14.7494,0.5087,0.0000,1.1344,0.1077,0.6588,0.0000,0.0000,2.6425,3.9041,2.9992,0.2178,4.9507,0.0000,0.0000,0.0000,0.0000,-1.1588633499787e+03,-9.4562025519366e+02,1.8796986384947e+02,3.1595060625069e+01,9.7168854525489e+01,5.2351572e-01,5.1942398e-02,1.8812030e-03,3.6770555e-03,4.7674833e+00,2.5187812e-02,2.4777202e-03,9.0985106e-03,2.1775546e+00,9.5996090e-01,2.7006720e-02,3.5011060e-06,5.5604601e-03,2.9683238e-01,6.6152380e-01,4.0769244e-01,4.0769244e-01,4.0769244e-01,2.3022675e-01,5.1143,2.9910996418372e+01,2.8011,-4.7033079655392e+02,-3.9733665776584e+02,6.4342990067922e+01,1.0678302122908e+01,3.5465859406358e+01,-1.6291941465326e+03,-1.3429569129595e+03, 2.5231285391740e+02, 4.2273362747977e+01, 1.3263471393185e+02, 5.0711539595656e-03,-5.8483248585630e-04, 1.1996097849605e-04, 1.3834539006109e-05, 4.7669826280751e-03,-5.6919364467470e-04, 1.5087746419112e-04, 1.8015273065280e-05
30,861.31,1.800,-12.081,7.0096485197063e+01,2.2186,67.7228,0.4039,14.7495,0.5088,0.0000,1.1344,0.1077,0.6589,0.0000,0.0000,2.6425,3.9041,2.9991,0.2178,4.9506,0.0000,0.0000,0.0000,0.0000,-1.1588788094663e+03,-9.4563183809855e+02,1.8797247437488e+02,3.1595438119374e+01,9.7170172014785e+01,5.2351476e-01,5.1941780e-02,1.8812692e-03,3.6771282e-03,4.7674823e+00,2.5188530e-02,2.4776929e-03,9.0987486e-03,2.1775599e+00,9.5996504e-01,2.7007277e-02,3.5013424e-06,5.5605236e-03,2.9682520e-01,6.6152706e-01,4.0769701e-01,4.0769701e-01,4.0769701e-01,2.3022130e-01,5.1143,2.9910078606975e+01,2.8011,-4.7031656093562e+02,-3.9732419972040e+02,6.4341147075096e+01,1.0677967235598e+01,3.5464782702155e+01,-1.6291953704019e+03,-1.3429560378189e+03, 2.5231362144998e+02, 4.2273405354972e+01, 1.3263495471694e+02, 5.0711738799326e-03,-5.8483601063519e-04, 1.1996132881536e-04, 1.3834608442927e-05, 4.7670121150035e-03,-5.6919770536613e-04, 1.5087659481070e-04, 1.8015186344800e-05
31,861.02,1.750,-12.091,7.0137999497880e+01,2.2167,67.7271,0.4023,14.7491,0.5084,0.0000,1.1323,0.1076,0.6623,0.0000,0.0000,2.6409,3.9066,2.9980,0.2177,4.9477,0.0000,0.0000,0.0000,0.0000,-1.1596845199915e+03,-9.4637880357514e+02,1.8807156512150e+02,3.1640167904405e+01,9.7236005766024e+01,5.2356043e-01,5.1781126e-02,1.8801695e-03,3.6748191e-03,4.7771892e+00,2.5158227e-02,2.4786228e-03,9.1501459e-03,2.1802895e+00,9.6097067e-01,2.7000667e-02,3.4980522e-06,5.5579363e-03,2.9726995e-01,6.6184372e-01,4.0798252e-01,4.0798252e-01,4.0798252e-01,2.3017560e-01,5.1181,2.9869030594070e+01,2.8012,-4.6965781468339e+02,-3.9679614664318e+02,6.4242103661839e+01,1.0663073369038e+01,3.5412708810522e+01,-1.6293423346749e+03,-1.3431749502183e+03, 2.5231366878334e+02, 4.2303241273443e+01, 1.3264871457655e+02, 5.0862243849466e-03,-5.8804832612563e-04, 1.2023249831071e-04, 1.3900786521878e-05, 4.7826501404660e-03,-5.7243310514716e-04, 1.5115754615828e-04, 1.8091974318109e-05
32,861.03,1.750,-12.091,7.0138939228542e+01,2.2167,67.7270,0.4023,14.7492,0.5084,0.0000,1.1324,0.1076,0.6623,0.0000,0.0000,2.6410,3.9067,2.9980,0.2176,4.9476,0.0000,0.0000,0.0000,0.0000,-1.1597003555840e+03,-9.4639066936372e+02,1.8807423879330e+02,3.1640554712023e+01,9.7237355264362e+01,5.2355944e-01,5.1780499e-02,1.8802372e-03,3.6748936e-03,4.7771881e+00,2.5158961e-02,2.4785949e-03,9.1503907e-03,2.1802950e+00,9.6097488e-01,2.7001238e-02,3.4982939e-06,5.5580012e-03,2.9726258e-01,6.6184705e-01,4.0798719e-01,4.0798719e-01,4.0798719e-01,2.3017002e-01,5.1181,2.9868090584567e+01,2.8012,-4.6964323216646e+02,-3.9678338476577e+02,6.4240216097487e+01,1.0662730367078e+01,3.5411606036293e+01,-1.6293435877505e+03,-1.3431740541295e+03, 2.5231445489078e+02, 4.2303285079101e+01, 1.3264896130065e+02, 5.0862447777224e-03,-5.8805194854624e-04, 1.2023285586951e-04, 1.3900857757185e-05, 4.7826803291069e-03,-5.7243727641662e-04, 1.5115665236076e-04, 1.8091884975680e-05
33,860.74,1.700,-12.101,7.0180774422640e+01,2.2149,67.7313,0.4007,14.7488,0.5080,0.0000,1.1303,0.1075,0.6657,0.0000,0.0000,2.6394,3.9092,2.9968,0.2175,4.9447,0.0000,0.0000,0.0000,0.0000,-1.1605114661403e+03,-9.4714246634287e+02,1.8817405651333e+02,3.1685572497958e+01,9.7303659003340e+01,5.2360478e-01,5.1619924e-02,1.8791431e-03,3.6725646e-03,4.7869586e+00,2.5128493e-02,2.4795239e-03,9.2020814e-03,2.1830418e+00,9.6198643e-01,2.6994784e-02,3.4950104e-06,5.5554079e-03,2.9770978e-01,6.6216640e-01,4.0827494e-01,4.0827494e-01,4.0827494e-01,2.3012365e-01,5.1219,2.9826721331467e+01,2.8012,-4.6897896434204e+02,-3.9625064524376e+02,6.4140446086877e+01,1.0647711718718e+01,3.5359136005230e+01,-1.6294904304823e+03,-1.3433931115866e+03, 2.5231450260021e+02, 4.2333284216675e+01, 1.3266279500857e+02, 5.1014019233663e-03,-5.9127511424764e-04, 1.2050569705992e-04, 1.3967144888200e-05, 4.7984283957525e-03,-5.7568373646145e-04, 1.5143890475900e-04, 1.8168639259984e-05
34,860.75,1.700,-12.101,7.0181736703824e+01,2.2149,67.7311,0.4007,14.7489,0.5080,0.0000,1.1304,0.1075,0.6658,0.0000,0.0000,2.6395,3.9093,2.9968,0.2175,4.9446,0.0000,0.0000,0.0000,0.0000,-1.1605276839847e+03,-9.4715461967345e+02,1.8817679435147e+02,3.1685968775504e+01,9.7305041033403e+01,5.2360377e-01,5.1619288e-02,1.8792124e-03,3.6726407e-03,4.7869573e+00,2.5129244e-02,2.4794953e-03,9.2023332e-03,2.1830473e+00,9.6199072e-01,2.6995369e-02,3.4952575e-06,5.5554743e-03,2.9770221e-01,6.6216980e-01,4.0827972e-01,4.0827972e-01,4.0827972e-01,2.3011793e-01,5.1219,2.9825758765455e+01,2.8012,-4.6896402923775e+02,-3.9623757454561e+02,6.4138513231229e+01,1.0647360470768e+01,3.5358006738957e+01,-1.6294917132224e+03,-1.3433921942191e+03, 2.5231530758270e+02, 4.2333329246272e+01, 1.3266304777236e+02, 5.1014227958705e-03,-5.9127883626787e-04, 1.2050606193038e-04, 1.3967217953214e-05, 4.7984592970472e-03,-5.7568802047330e-04, 1.5143798603869e-04, 1.8168547237803e-05
35,860.46,1.650,-12.111,7.0223892981565e+01,2.2131,67.7354,0.3991,14.7485,0.5076,0.0000,1.1283,0.1075,0.6692,0.0000,0.0000,2.6379,3.9119,2.9956,0.2174,4.9416,0.0000,0.0000,0.0000,0.0000,-1.1613441993332e+03,-9.4791125443501e+02,1.8827733913657e+02,3.1731275188519e+01,9.7371815104931e+01,5.2364878e-01,5.1458795e-02,1.8781239e-03,3.6702917e-03,4.7967917e+00,2.5098611e-02,2.4804234e-03,9.2543193e-03,2.1858115e+00,9.6300818e-01,2.6989072e-02,3.4919802e-06,5.5528748e-03,2.9815187e-01,6.6249184e-01,4.0856970e-01,4.0856970e-01,4.0856970e-01,2.3007088e-01,5.1257,2.9784068086856e+01,2.8013,-4.6829423506912e+02,-3.9570014320051e+02,6.4038016532920e+01,1.0632216974666e+01,3.5305140341492e+01,-1.6296384344023e+03,-1.3436113976355e+03, 2.5231535566949e+02, 4.2363492163186e+01, 1.3267695544642e+02, 5.1166865386139e-03,-5.9451284715193e-04, 1.2078056546671e-04, 1.4033612830166e-05, 4.8143173599148e-03,-5.7894553577726e-04, 1.5172152178922e-04, 1.8245265352170e-05
36,860.46,1.650,-12.111,7.0224878172867e+01,2.2131,67.7353,0.3991,14.7486,0.5076,0.0000,1.1283,0.1075,0.6692,0.0000,0.0000,2.6379,3.9119,2.9956,0.2174,4.9415,0.0000,0.0000,0.0000,0.0000,-1.1613608056007e+03,-9.4792369998555e+02,1.8828014216458e+02,3.1731681093372e+01,9.7373230191480e+01,5.2364774e-01,5.1458150e-02,1.8781947e-03,3.6703696e-03,4.7967901e+00,2.5099379e-02,2.4803940e-03,9.2545782e-03,2.1858171e+00,9.6301255e-01,2.6989672e-02,3.4922328e-06,5.5529427e-03,2.9814410e-01,6.6249531e-01,4.0857459e-01,4.0857459e-01,4.0857459e-01,2.3006503e-01,5.1257,2.9783082604672e+01,2.8013,-4.6827894166567e+02,-3.9568675867252e+02,6.4036037663640e+01,1.0631857348915e+01,3.5303984159627e+01,-1.6296397472663e+03,-1.3436104586581e+03, 2.5231617982822e+02, 4.2363538442288e+01, 1.3267721435111e+02, 5.1167078981805e-03,-5.9451667074766e-04, 1.2078093771962e-04, 1.4033687756219e-05, 4.8143489848285e-03,-5.7894993471440e-04, 1.5172057763539e-04, 1.8245170591839e-05
37,860.18,1.600,-12.121,7.0267355726922e+01,2.2112,67.7395,0.3975,14.7483,0.5073,0.0000,1.1262,0.1074,0.6727,0.0000,0.0000,2.6364,3.9145,2.9944,0.2173,4.9386,0.0000,0.0000,0.0000,0.0000,-1.1621827305412e+03,-9.4868517885130e+02,1.8838141410692e+02,3.1777276759752e+01,9.7440474944759e+01,5.2369241e-01,5.1297740e-02,1.8771117e-03,3.6680004e-03,4.8066886e+00,2.5068581e-02,2.4813212e-03,9.3068615e-03,2.1885985e+00,9.6403592e-01,2.6983532e-02,3.4889614e-06,5.5503369e-03,2.9859624e-01,6.6282003e-01,4.0886681e-01,4.0886681e-01,4.0886681e-01,2.3001731e-01,5.1295,2.9741070312952e+01,2.8014,-4.6760361634808e+02,-3.9514463008692e+02,6.3934814186821e+01,1.0616588938610e+01,3.5250721166267e+01,-1.6297863468893e+03,-1.3438298089382e+03, 2.5231622829374e+02, 4.2393865698362e+01, 1.3269119611103e+02, 5.1320781944512e-03,-5.9776152176496e-04, 1.2105709422601e-04, 1.4100189070233e-05, 4.8303169989004e-03,-5.8221850025020e-04, 1.5200537904552e-04, 1.8321850064497e-05
